age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;subscribed
38;admin.;married;university.degree;no;yes;yes;cellular;aug;mon;153.0;3.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
31;admin.;married;university.degree;no;yes;no;telephone;jul;wed;193.0;4.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
32;admin.;married;university.degree;no;no;no;telephone;jul;thu;136.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
55;technician;married;university.degree;no;no;yes;cellular;aug;wed;358.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;no
29;admin.;single;high.school;no;no;no;cellular;aug;fri;130.0;1.0;999.0;0.0;nonexistent;-2.9;92.201;-31.4;;5076.2;yes
37;admin.;married;university.degree;no;no;yes;cellular;aug;thu;1505.0;3.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;yes
36;services;married;high.school;unknown;no;no;cellular;jul;mon;455.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
35;services;married;basic.6y;no;no;no;cellular;may;mon;392.0;2.0;3.0;2.0;success;-1.8;92.893;-46.2;;5099.1;yes
41;technician;single;professional.course;no;no;no;telephone;may;fri;363.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
48;admin.;married;university.degree;no;no;no;cellular;nov;fri;66.0;3.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
29;admin.;divorced;university.degree;no;yes;no;cellular;jun;wed;238.0;3.0;999.0;0.0;nonexistent;-2.9;92.963;-40.8;;5076.2;yes
25;admin.;single;university.degree;no;yes;yes;cellular;oct;fri;115.0;1.0;999.0;1.0;failure;-3.4;92.431;-26.9;;5017.5;yes
56;retired;married;basic.6y;unknown;yes;no;cellular;aug;wed;39.0;4.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
30;technician;single;professional.course;no;yes;no;cellular;aug;fri;445.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no
22;admin.;single;university.degree;no;no;no;cellular;apr;fri;149.0;1.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
27;blue-collar;single;basic.6y;no;no;yes;telephone;may;fri;146.0;4.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;no
26;technician;married;professional.course;no;no;no;telephone;may;fri;59.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
42;blue-collar;single;basic.4y;no;yes;no;cellular;may;thu;560.0;3.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;no
41;technician;married;professional.course;no;yes;no;cellular;may;thu;377.0;4.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;no
34;technician;married;university.degree;no;yes;no;cellular;aug;fri;168.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
36;entrepreneur;divorced;university.degree;no;yes;no;cellular;nov;mon;160.0;1.0;999.0;1.0;failure;-0.1;93.2;-42.0;;5195.8;no
30;admin.;single;university.degree;no;no;no;cellular;apr;thu;662.0;1.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;yes
36;blue-collar;single;basic.9y;no;yes;no;cellular;nov;tue;82.0;2.0;999.0;1.0;failure;-0.1;93.2;-42.0;;5195.8;no
42;management;single;university.degree;no;no;no;cellular;oct;fri;1106.0;2.0;999.0;0.0;nonexistent;-3.4;92.431;-26.9;;5017.5;yes
45;entrepreneur;married;university.degree;no;no;no;telephone;may;thu;71.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
25;blue-collar;married;basic.9y;no;yes;no;telephone;may;wed;172.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
73;retired;married;basic.4y;no;no;no;cellular;aug;mon;348.0;1.0;999.0;0.0;nonexistent;-2.9;92.201;-31.4;;5076.2;yes
46;management;divorced;high.school;no;yes;yes;cellular;nov;wed;122.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no
47;technician;divorced;high.school;no;no;yes;cellular;jul;thu;1869.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
48;entrepreneur;married;university.degree;no;yes;no;cellular;may;fri;796.0;1.0;999.0;1.0;failure;-1.8;92.893;-46.2;1.259;5099.1;yes
31;technician;married;high.school;unknown;yes;yes;telephone;may;tue;234.0;5.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;no
49;management;married;university.degree;no;yes;no;cellular;jun;mon;339.0;1.0;999.0;0.0;nonexistent;-2.9;92.963;-40.8;;5076.2;yes
33;admin.;married;high.school;no;yes;no;cellular;aug;mon;252.0;1.0;6.0;1.0;success;-2.9;92.201;-31.4;0.884;5076.2;yes
37;admin.;married;university.degree;no;no;yes;cellular;aug;tue;66.0;1.0;999.0;1.0;failure;-2.9;92.201;-31.4;;5076.2;no
40;management;married;university.degree;no;yes;no;telephone;oct;wed;172.0;1.0;999.0;0.0;nonexistent;-3.4;92.431;-26.9;;5017.5;no
38;services;married;basic.9y;no;yes;no;cellular;apr;thu;101.0;1.0;999.0;1.0;failure;-1.8;93.075;-47.1;1.483;5099.1;no
57;blue-collar;married;basic.4y;unknown;yes;no;cellular;aug;wed;89.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
39;blue-collar;married;basic.9y;no;yes;no;cellular;sep;mon;791.0;3.0;999.0;0.0;nonexistent;-1.1;94.199;-37.5;;4963.6;no
39;blue-collar;married;basic.6y;no;yes;no;cellular;may;wed;34.0;9.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;no
27;admin.;married;basic.9y;no;yes;no;telephone;jun;mon;72.0;3.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
65;housemaid;married;basic.4y;no;no;no;cellular;jun;mon;89.0;2.0;999.0;0.0;nonexistent;-2.9;92.963;-40.8;1.266;5076.2;no
45;admin.;married;high.school;no;yes;no;telephone;jun;thu;650.0;2.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
46;blue-collar;married;basic.4y;unknown;no;yes;telephone;may;fri;28.0;8.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
25;blue-collar;single;professional.course;no;yes;no;cellular;jun;tue;179.0;2.0;3.0;1.0;success;-2.9;92.963;-40.8;1.262;5076.2;yes
44;blue-collar;married;basic.6y;no;yes;yes;cellular;nov;fri;119.0;2.0;999.0;1.0;failure;-0.1;93.2;-42.0;;5195.8;no
32;admin.;divorced;university.degree;no;yes;no;cellular;aug;wed;46.0;4.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
41;technician;single;university.degree;no;yes;no;cellular;jul;mon;553.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;yes
27;technician;married;professional.course;no;no;yes;telephone;mar;tue;18.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;;5008.7;no
37;blue-collar;married;basic.6y;no;no;no;cellular;oct;thu;244.0;1.0;999.0;0.0;nonexistent;-3.4;92.431;-26.9;0.74;5017.5;no
36;admin.;single;university.degree;no;yes;no;telephone;nov;wed;72.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
33;blue-collar;married;basic.6y;no;yes;no;cellular;apr;wed;351.0;3.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;1.498;5099.1;yes
36;blue-collar;married;unknown;no;no;no;cellular;apr;fri;315.0;1.0;6.0;1.0;success;-1.8;93.749;-34.6;0.663;5008.7;yes
60;retired;married;high.school;no;yes;no;cellular;aug;tue;443.0;2.0;999.0;2.0;failure;-1.7;94.027;-38.3;0.886;4991.6;yes
42;admin.;divorced;university.degree;no;no;no;cellular;may;fri;308.0;3.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;yes
40;blue-collar;married;basic.9y;no;yes;no;telephone;jun;mon;112.0;4.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
71;retired;single;unknown;no;yes;no;cellular;apr;fri;188.0;3.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
53;technician;single;professional.course;no;no;no;cellular;aug;wed;293.0;2.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
59;technician;married;professional.course;no;yes;no;cellular;aug;wed;210.0;4.0;999.0;0.0;nonexistent;-2.9;92.201;-31.4;0.834;5076.2;yes
36;unemployed;single;high.school;no;yes;no;cellular;sep;thu;225.0;1.0;3.0;1.0;success;-1.1;94.199;-37.5;;4963.6;yes
42;services;divorced;university.degree;no;unknown;unknown;cellular;nov;tue;262.0;1.0;999.0;1.0;failure;-1.1;94.767;-50.8;;4963.6;yes
35;admin.;divorced;university.degree;no;no;no;telephone;may;tue;94.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
45;blue-collar;married;basic.9y;unknown;no;no;telephone;may;wed;22.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;no
53;services;married;basic.9y;unknown;yes;no;cellular;aug;mon;148.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.97;5228.1;no
34;admin.;divorced;university.degree;no;no;no;cellular;nov;thu;493.0;2.0;999.0;1.0;failure;-0.1;93.2;-42.0;4.076;5195.8;yes
36;blue-collar;married;basic.9y;no;yes;yes;telephone;may;mon;98.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
56;technician;married;professional.course;no;yes;no;telephone;may;mon;483.0;5.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;;5008.7;yes
33;admin.;single;university.degree;no;no;no;cellular;aug;mon;157.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
37;admin.;single;university.degree;no;yes;no;cellular;oct;thu;447.0;3.0;999.0;0.0;nonexistent;-3.4;92.431;-26.9;0.754;5017.5;yes
40;blue-collar;married;basic.9y;unknown;no;no;telephone;may;wed;112.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
44;entrepreneur;married;basic.4y;unknown;no;no;telephone;may;wed;1574.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;yes
39;admin.;married;professional.course;no;no;no;cellular;aug;wed;37.0;2.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
39;blue-collar;married;basic.6y;no;no;no;telephone;may;thu;108.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
24;admin.;single;university.degree;no;yes;no;cellular;aug;thu;158.0;1.0;999.0;0.0;nonexistent;-2.9;92.201;-31.4;0.851;5076.2;yes
95;retired;divorced;basic.6y;no;no;no;cellular;mar;thu;85.0;1.0;999.0;0.0;nonexistent;-1.8;92.843;-50.0;1.65;5099.1;no
46;unemployed;divorced;basic.9y;no;no;no;telephone;may;fri;314.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
54;admin.;divorced;university.degree;no;no;no;cellular;aug;mon;180.0;2.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
30;blue-collar;single;basic.4y;unknown;unknown;unknown;telephone;may;fri;140.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;no
26;student;single;basic.9y;no;yes;no;cellular;aug;wed;182.0;1.0;4.0;1.0;success;-2.9;92.201;-31.4;0.879;5076.2;yes
33;admin.;single;university.degree;no;yes;no;cellular;may;wed;200.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.27;5099.1;yes
35;technician;married;university.degree;no;yes;yes;telephone;may;fri;231.0;2.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;yes
37;housemaid;married;basic.4y;unknown;no;yes;cellular;aug;tue;235.0;2.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
45;technician;single;university.degree;no;no;no;cellular;may;tue;146.0;2.0;999.0;1.0;failure;-1.8;93.876;-40.0;0.697;5008.7;yes
39;technician;married;professional.course;no;yes;no;cellular;apr;thu;381.0;1.0;999.0;1.0;failure;-1.8;93.075;-47.1;;5099.1;yes
46;technician;married;professional.course;no;yes;no;cellular;aug;thu;245.0;2.0;999.0;4.0;failure;-1.7;94.027;-38.3;;4991.6;yes
35;admin.;single;university.degree;no;no;no;cellular;may;mon;21.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1;no
23;technician;single;professional.course;no;yes;no;telephone;jul;fri;336.0;4.0;999.0;0.0;nonexistent;-2.9;92.469;-33.6;1.007;5076.2;yes
30;admin.;married;university.degree;no;yes;no;cellular;aug;thu;104.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
29;admin.;single;university.degree;no;no;no;cellular;aug;mon;122.0;2.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
39;admin.;single;university.degree;no;yes;yes;cellular;aug;thu;48.0;8.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
40;blue-collar;married;basic.6y;no;yes;no;telephone;may;wed;927.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;yes
50;blue-collar;married;basic.4y;no;yes;no;cellular;jul;mon;611.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;yes
38;self-employed;married;professional.course;no;no;no;cellular;nov;tue;1788.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;yes
44;blue-collar;married;basic.9y;no;yes;no;telephone;may;thu;480.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
31;unemployed;single;high.school;no;yes;no;cellular;jun;thu;167.0;3.0;999.0;0.0;nonexistent;-1.7;94.055;-39.8;;4991.6;no
38;entrepreneur;married;university.degree;no;unknown;unknown;cellular;aug;fri;188.0;5.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no
38;admin.;single;high.school;no;yes;yes;cellular;apr;thu;449.0;1.0;13.0;1.0;success;-1.8;93.749;-34.6;0.659;5008.7;yes
64;retired;divorced;basic.4y;no;yes;yes;telephone;sep;fri;211.0;2.0;6.0;2.0;success;-1.1;94.199;-37.5;0.878;4963.6;yes
31;services;single;university.degree;unknown;yes;no;cellular;aug;tue;1307.0;3.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;yes
29;services;single;unknown;no;yes;no;cellular;apr;thu;226.0;2.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.659;5008.7;yes
35;admin.;married;high.school;no;yes;no;cellular;nov;tue;17.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.153;5195.8;no
34;technician;single;university.degree;no;yes;yes;cellular;mar;thu;221.0;3.0;3.0;2.0;success;-1.8;93.369;-34.8;0.654;5008.7;yes
54;admin.;married;university.degree;unknown;no;no;cellular;aug;wed;56.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
59;retired;divorced;university.degree;unknown;no;no;cellular;jul;tue;46.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
44;technician;married;high.school;no;yes;yes;cellular;oct;mon;159.0;2.0;999.0;1.0;failure;-1.1;94.601;-49.5;;4963.6;no
20;student;single;high.school;no;yes;no;cellular;jul;mon;100.0;4.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
41;admin.;single;unknown;no;yes;yes;telephone;may;mon;1111.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;yes
27;admin.;single;university.degree;no;no;no;cellular;aug;tue;249.0;1.0;999.0;0.0;nonexistent;-1.7;94.027;-38.3;0.899;4991.6;yes
56;retired;married;basic.4y;unknown;yes;yes;telephone;may;mon;146.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
41;admin.;married;university.degree;no;yes;no;telephone;aug;thu;345.0;1.0;9.0;3.0;failure;-1.7;94.027;-38.3;0.899;4991.6;yes
22;services;single;professional.course;no;yes;yes;cellular;sep;tue;239.0;1.0;3.0;2.0;success;-3.4;92.379;-29.8;0.755;5017.5;yes
25;services;married;high.school;no;no;no;cellular;may;tue;171.0;2.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;no
33;admin.;single;university.degree;no;no;no;cellular;nov;tue;100.0;1.0;999.0;1.0;failure;-0.1;93.2;-42.0;;5195.8;no
34;admin.;single;university.degree;no;yes;yes;cellular;mar;tue;295.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.652;5008.7;yes
46;blue-collar;married;basic.9y;no;no;no;telephone;jun;wed;91.0;2.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
51;blue-collar;married;basic.4y;no;yes;no;cellular;may;wed;440.0;2.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1;yes
25;admin.;single;high.school;no;yes;no;cellular;may;thu;888.0;3.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;yes
29;admin.;single;high.school;no;yes;no;cellular;aug;thu;788.0;3.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;yes
33;unknown;married;unknown;unknown;no;no;cellular;aug;thu;142.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
51;self-employed;single;basic.9y;no;yes;no;cellular;nov;thu;104.0;1.0;999.0;0.0;nonexistent;-3.4;92.649;-30.1;0.714;5017.5;yes
39;technician;married;professional.course;no;no;no;telephone;jun;wed;249.0;2.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
47;admin.;married;high.school;no;yes;no;cellular;apr;wed;903.0;2.0;999.0;1.0;failure;-1.8;93.075;-47.1;1.415;5099.1;yes
62;admin.;married;university.degree;no;yes;no;cellular;aug;fri;116.0;1.0;999.0;0.0;nonexistent;-2.9;92.201;-31.4;;5076.2;yes
31;admin.;married;university.degree;no;yes;no;telephone;nov;mon;44.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
30;blue-collar;single;basic.4y;no;no;no;telephone;jun;mon;17.0;5.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
29;admin.;married;high.school;no;no;no;cellular;jun;wed;200.0;1.0;999.0;0.0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;yes
27;unemployed;single;basic.9y;no;no;no;cellular;apr;fri;48.0;2.0;999.0;1.0;failure;-1.8;93.075;-47.1;1.405;5099.1;no
37;unemployed;married;university.degree;no;yes;no;cellular;oct;thu;249.0;2.0;999.0;1.0;failure;-3.4;92.431;-26.9;0.733;5017.5;yes
39;technician;single;professional.course;no;no;no;cellular;jul;mon;617.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;yes
30;blue-collar;married;basic.4y;no;yes;no;cellular;nov;wed;193.0;5.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
55;housemaid;married;basic.4y;unknown;yes;no;telephone;jun;thu;93.0;4.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
61;retired;divorced;university.degree;no;no;no;cellular;apr;thu;949.0;2.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;yes
26;student;single;professional.course;no;yes;no;cellular;aug;tue;176.0;2.0;999.0;1.0;failure;-2.9;92.201;-31.4;;5076.2;yes
44;management;married;university.degree;no;yes;no;telephone;may;tue;254.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
33;student;married;professional.course;no;yes;no;telephone;nov;thu;112.0;1.0;999.0;0.0;nonexistent;-1.1;94.767;-50.8;1.031;4963.6;yes
33;blue-collar;single;basic.4y;no;yes;no;telephone;may;fri;23.0;3.0;999.0;1.0;failure;-1.8;92.893;-46.2;;5099.1;no
41;management;married;basic.6y;no;yes;no;telephone;may;wed;648.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;yes
29;technician;single;high.school;no;yes;no;cellular;aug;mon;87.0;3.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
42;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;tue;163.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
37;housemaid;married;high.school;unknown;yes;no;cellular;aug;thu;481.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
74;retired;divorced;basic.4y;no;yes;no;cellular;aug;wed;536.0;1.0;13.0;1.0;success;-2.9;92.201;-31.4;;5076.2;yes
27;services;married;high.school;no;no;no;telephone;jun;mon;257.0;2.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
29;admin.;single;basic.9y;unknown;no;no;telephone;may;tue;255.0;5.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
30;admin.;married;basic.6y;no;yes;no;cellular;may;thu;83.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;no
28;admin.;married;high.school;no;no;yes;telephone;may;fri;30.0;18.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;no
36;admin.;single;university.degree;no;yes;no;cellular;jul;thu;33.0;33.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.968;5228.1;no
41;services;married;basic.9y;no;yes;yes;telephone;may;tue;296.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
43;technician;married;unknown;no;yes;no;telephone;may;mon;200.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
24;student;single;unknown;no;yes;yes;cellular;jun;tue;124.0;1.0;999.0;1.0;failure;-2.9;92.963;-40.8;;5076.2;no
46;admin.;married;high.school;no;yes;no;cellular;may;fri;39.0;1.0;999.0;1.0;failure;-1.8;92.893;-46.2;;5099.1;no
30;technician;married;university.degree;no;no;yes;cellular;aug;mon;117.0;3.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
64;admin.;married;high.school;no;yes;no;cellular;oct;fri;130.0;1.0;999.0;1.0;failure;-3.4;92.431;-26.9;0.73;5017.5;yes
42;blue-collar;married;high.school;no;no;yes;telephone;may;tue;1297.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;yes
38;services;married;basic.6y;no;yes;no;cellular;nov;thu;88.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8;no
42;blue-collar;married;high.school;unknown;yes;no;telephone;jun;tue;94.0;2.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
49;housemaid;married;basic.9y;unknown;no;no;telephone;may;mon;152.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
41;services;married;basic.9y;no;yes;no;telephone;jun;wed;404.0;2.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
43;blue-collar;married;basic.9y;no;no;no;cellular;may;fri;254.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;no
30;blue-collar;married;basic.9y;no;yes;yes;cellular;may;mon;231.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
37;admin.;married;university.degree;unknown;no;no;cellular;aug;thu;535.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;yes
34;blue-collar;single;basic.6y;no;yes;yes;telephone;jun;fri;205.0;5.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
34;technician;single;university.degree;no;no;no;cellular;sep;fri;152.0;2.0;999.0;0.0;nonexistent;-1.1;94.199;-37.5;;4963.6;no
43;technician;divorced;university.degree;unknown;no;no;telephone;may;mon;62.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.858;5191.0;no
23;blue-collar;single;high.school;no;yes;no;cellular;jul;wed;830.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;yes
30;blue-collar;married;basic.9y;no;no;no;cellular;jul;mon;96.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
26;technician;single;university.degree;no;no;no;cellular;oct;wed;649.0;1.0;999.0;0.0;nonexistent;-1.1;94.601;-49.5;0.959;4963.6;yes
26;blue-collar;single;high.school;unknown;no;no;telephone;may;fri;96.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
57;retired;married;university.degree;no;yes;yes;cellular;nov;mon;1132.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;yes
27;unknown;single;high.school;unknown;yes;yes;cellular;may;mon;628.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
29;services;married;professional.course;no;yes;no;cellular;may;thu;109.0;2.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1;no
29;technician;married;professional.course;no;yes;yes;cellular;jul;tue;82.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
25;services;married;high.school;no;yes;no;telephone;jul;tue;479.0;9.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.955;5228.1;yes
31;admin.;married;university.degree;no;unknown;unknown;cellular;mar;tue;207.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;;5008.7;yes
40;retired;married;basic.4y;unknown;yes;no;cellular;jul;fri;1689.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;yes
46;services;married;unknown;no;no;no;cellular;aug;fri;229.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
37;blue-collar;single;high.school;no;no;no;telephone;may;wed;332.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
23;admin.;single;high.school;no;no;no;cellular;may;mon;16.0;5.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;no
