instant;date;month;hour;holiday;weekday;workingday;weather;temperature;humidity;windspeed;count
359;2012-07-13;7;20;0.00;5;True;clear;26.78;48.00;9.00;389
360;2012-04-02;4;20;0.00;1;True;clear;13.62;31.00;11.00;329
361;2012-02-02;2;4;0.00;4;True;light rain/snow;10.80;82.00;6.00;1
362;2012-05-12;5;17;0.00;6;False;cloudy;23.02;36.00;13.00;576
363;2012-10-16;10;6;0.00;2;True;clear;11.74;67.00;11.00;172
364;2012-10-24;10;10;0.00;3;True;cloudy;17.38;73.00;0.00;171
365;2012-12-28;12;18;0.00;5;True;clear;3.28;60.00;9.00;213
366;2012-04-12;4;19;0.00;4;True;clear;13.62;31.00;20.00;433
367;2012-03-21;3;8;0.00;3;True;light rain/snow;14.56;94.00;7.00;535
368;2012-02-20;2;15;1.00;1;False;clear;7.98;34.00;15.00;289
369;2012-11-06;11;1;0.00;2;True;clear;3.28;60.00;11.00;8
370;2012-02-05;2;3;0.00;0;False;light rain/snow;3.28;87.00;6.00;17
371;2012-06-25;6;7;0.00;1;True;clear;23.02;74.00;15.00;485
372;2012-07-09;7;16;0.00;1;True;clear;28.66;40.00;19.00;413
373;2012-06-15;6;10;0.00;5;True;clear;22.08;57.00;11.00;216
374;2012-01-01;1;1;0.00;0;False;clear;8.92;66.00;9.00;93
375;2012-06-24;6;7;0.00;0;False;clear;22.08;69.00;7.00;71
376;2012-06-18;6;21;0.00;1;True;cloudy;21.14;73.00;7.00;273
377;2012-06-03;6;22;0.00;0;False;clear;21.14;50.00;26.00;226
378;2012-12-12;12;16;0.00;3;True;cloudy;7.98;46.00;9.00;329
379;2012-08-10;8;8;0.00;5;True;light rain/snow;21.14;91.00;11.00;119
380;2012-02-24;2;6;0.00;5;True;cloudy;10.80;87.00;11.00;82
381;2012-05-26;5;19;0.00;6;False;cloudy;26.78;66.00;15.00;373
382;2012-08-12;8;1;0.00;0;False;clear;21.14;78.00;9.00;113
383;2012-09-09;9;23;0.00;0;False;clear;18.32;52.00;19.00;92
384;2012-01-29;1;12;0.00;0;False;clear;7.04;26.00;15.00;288
385;2012-07-24;7;10;0.00;2;True;clear;30.54;-15.00;20.00;218
386;2012-07-13;7;0;0.00;5;True;cloudy;24.90;54.00;11.00;95
387;2012-05-19;5;23;0.00;6;False;clear;20.20;56.00;11.00;239
388;2012-06-02;6;10;0.00;6;False;clear;20.20;53.00;20.00;493
389;2012-08-13;8;21;0.00;1;True;clear;25.84;66.00;13.00;290
390;2012-05-12;5;18;0.00;6;False;cloudy;23.02;31.00;13.00;546
391;2012-05-06;5;22;0.00;0;False;clear;18.32;73.00;11.00;157
392;2012-12-04;12;15;0.00;2;True;cloudy;20.20;49.00;17.00;300
393;2012-04-14;4;20;0.00;6;False;cloudy;18.32;46.00;9.00;321
394;2012-03-01;3;11;0.00;4;True;clear;18.32;43.00;13.00;168
395;2012-04-23;4;3;0.00;1;True;cloudy;7.04;81.00;19.00;1
396;2012-10-27;10;11;0.00;6;False;clear;18.32;64.00;19.00;585
397;2012-03-22;3;23;0.00;4;True;clear;18.32;83.00;6.00;151
398;2012-07-03;7;3;0.00;2;True;clear;24.90;65.00;9.00;2
399;2012-07-26;7;6;0.00;4;True;clear;23.02;78.00;17.00;181
400;2012-10-05;10;18;0.00;5;True;clear;22.08;57.00;9.00;761
401;2012-02-16;2;7;0.00;4;True;cloudy;6.10;70.00;9.00;288
402;2012-08-07;8;7;0.00;2;True;cloudy;24.90;74.00;9.00;502
403;2012-01-28;1;14;0.00;6;False;clear;9.86;50.00;26.00;362
404;2012-12-03;12;17;0.00;1;True;clear;16.44;63.00;7.00;708
405;2012-11-29;11;5;0.00;4;True;clear;1.40;69.00;0.00;42
406;2012-06-05;6;9;0.00;2;True;cloudy;16.44;72.00;17.00;335
407;2012-09-13;9;2;0.00;4;True;clear;17.38;77.00;0.00;9
408;2012-02-22;2;8;0.00;3;True;clear;6.10;75.00;6.00;576
409;2012-09-03;9;12;1.00;1;False;cloudy;27.72;62.00;20.00;543
410;2012-06-29;6;11;0.00;5;True;cloudy;34.30;42.00;19.00;188
411;2012-11-23;11;17;0.00;5;True;cloudy;14.56;39.00;6.00;300
412;2012-09-22;9;23;0.00;6;False;clear;21.14;50.00;13.00;171
413;2012-12-10;12;15;0.00;1;True;cloudy;15.50;87.00;11.00;236
414;2012-03-12;3;5;0.00;1;True;clear;7.98;61.00;13.00;16
415;2012-08-02;8;9;0.00;4;True;clear;27.72;66.00;7.00;343
416;2012-02-10;2;18;0.00;5;True;light rain/snow;6.10;61.00;9.00;359
417;2012-03-26;3;22;0.00;1;True;clear;8.92;25.00;24.00;93
418;2012-12-06;12;23;0.00;4;True;clear;3.28;65.00;11.00;93
419;2012-04-02;4;11;0.00;1;True;clear;11.74;47.00;30.00;209
420;2012-07-29;7;22;0.00;0;False;clear;24.90;70.00;7.00;148
421;2012-10-21;10;20;0.00;0;False;clear;14.56;44.00;13.00;195
422;2012-03-16;3;4;0.00;5;True;cloudy;10.80;87.00;17.00;3
423;2012-04-25;4;18;0.00;3;True;clear;20.20;20.00;19.00;709
424;2012-07-28;7;14;0.00;6;False;clear;32.42;39.00;17.00;494
425;2012-12-23;12;14;0.00;0;False;clear;7.98;31.00;20.00;175
426;2012-01-31;1;14;0.00;2;True;clear;15.50;29.00;22.00;160
427;2012-04-12;4;2;0.00;4;True;clear;7.04;61.00;19.00;4
428;2012-10-17;10;5;0.00;3;True;cloudy;8.92;81.00;0.00;41
429;2012-03-19;3;18;0.00;1;True;clear;22.08;57.00;17.00;801
430;2012-10-27;10;16;0.00;6;False;cloudy;18.32;64.00;19.00;612
431;2012-06-21;6;12;0.00;4;True;clear;34.30;35.00;13.00;215
432;2012-07-22;7;8;0.00;0;False;cloudy;22.08;78.00;0.00;153
433;2012-01-06;1;21;0.00;5;True;clear;10.80;43.00;15.00;154
434;2012-12-02;12;4;0.00;0;False;cloudy;4.22;93.00;0.00;7
435;2012-06-29;6;12;0.00;5;True;cloudy;35.24;40.00;17.00;226
436;2012-12-01;12;20;0.00;6;False;clear;7.04;81.00;0.00;198
437;2012-05-16;5;14;0.00;3;True;clear;25.84;42.00;6.00;263
438;2012-12-25;12;20;1.00;2;False;cloudy;7.04;66.00;19.00;40
439;2012-08-09;8;8;0.00;4;True;clear;25.84;74.00;7.00;698
440;2012-09-10;9;11;0.00;1;True;clear;21.14;43.00;20.00;236
441;2012-08-23;8;1;0.00;4;True;clear;21.14;83.00;0.00;25
442;2012-07-04;7;8;1.00;3;False;clear;24.90;61.00;7.00;153
443;2012-01-19;1;13;0.00;4;True;clear;2.34;47.00;19.00;124
444;2012-03-02;3;21;0.00;5;True;light rain/snow;8.92;87.00;6.00;101
445;2012-05-26;5;10;0.00;6;False;clear;23.96;79.00;15.00;437
446;2012-05-01;5;6;0.00;2;True;light rain/snow;16.44;77.00;7.00;26
447;2012-08-11;8;23;0.00;6;False;light rain/snow;23.02;78.00;11.00;163
448;2012-03-28;3;8;0.00;3;True;clear;9.86;46.00;24.00;658
449;2012-07-28;7;11;0.00;6;False;clear;31.48;39.00;15.00;457
450;2012-03-23;3;1;0.00;5;True;clear;17.38;88.00;0.00;50
451;2012-12-13;12;20;0.00;4;True;clear;6.10;45.00;0.00;241
452;2012-04-03;4;16;0.00;2;True;clear;21.14;21.00;11.00;485
453;2012-03-28;3;18;0.00;3;True;clear;20.20;60.00;15.00;641
454;2012-12-31;12;15;0.00;1;True;cloudy;5.16;45.00;9.00;315
455;2012-05-25;5;9;0.00;5;True;cloudy;22.08;89.00;9.00;340
456;2012-09-25;9;20;0.00;2;True;clear;20.20;56.00;20.00;425
457;2012-03-09;3;20;0.00;5;True;clear;9.86;32.00;24.00;159
458;2012-09-19;9;7;0.00;3;True;clear;16.44;63.00;15.00;545
459;2012-09-24;9;3;0.00;1;True;clear;13.62;63.00;11.00;5
460;2012-05-27;5;4;0.00;0;False;clear;21.14;83.00;13.00;11
461;2012-06-30;6;10;0.00;6;False;clear;33.36;30.00;17.00;404
462;2012-04-21;4;1;0.00;6;False;clear;16.44;77.00;15.00;88
463;2012-01-20;1;22;0.00;5;True;cloudy;1.40;37.00;15.00;72
464;2012-10-23;10;1;0.00;2;True;clear;13.62;77.00;11.00;17
465;2012-04-25;4;15;0.00;3;True;clear;19.26;19.00;11.00;229
466;2012-10-25;10;10;0.00;4;True;cloudy;17.38;83.00;9.00;225
467;2012-09-07;9;20;0.00;5;True;clear;25.84;66.00;15.00;391
468;2012-09-02;9;23;0.00;0;False;light rain/snow;23.02;89.00;6.00;123
469;2012-03-13;3;13;0.00;2;True;clear;20.20;60.00;26.00;233
470;2012-10-01;10;9;0.00;1;True;cloudy;16.44;63.00;0.00;340
471;2012-09-24;9;13;0.00;1;True;clear;20.20;31.00;20.00;328
472;2012-08-25;8;14;0.00;6;False;light rain/snow;23.02;65.00;17.00;482
473;2012-06-29;6;8;;5;True;cloudy;26.78;55.00;7.00;624
474;2012-08-03;8;16;0.00;5;True;cloudy;32.42;41.00;15.00;492
475;2012-08-16;8;13;0.00;4;True;clear;29.60;31.00;15.00;300
476;2012-07-15;7;15;0.00;0;False;clear;32.42;47.00;9.00;489
477;2012-12-22;12;10;0.00;6;False;clear;4.22;48.00;22.00;118
478;2012-07-13;7;13;0.00;5;True;cloudy;29.60;38.00;9.00;374
479;2012-08-25;8;4;0.00;6;False;cloudy;23.02;69.00;7.00;12
480;2012-01-06;1;22;0.00;5;True;clear;8.92;50.00;13.00;135
481;2012-06-09;6;2;0.00;6;False;clear;22.08;50.00;15.00;89
482;2012-07-23;7;3;0.00;1;True;cloudy;23.02;94.00;6.00;2
483;2012-05-05;5;18;0.00;6;False;cloudy;23.02;69.00;24.00;434
484;2012-04-02;4;0;0.00;1;True;light rain/snow;12.68;82.00;7.00;17
485;2012-01-25;1;5;0.00;3;True;clear;4.22;70.00;19.00;33
486;2012-06-07;6;12;0.00;4;True;clear;24.90;42.00;0.00;336
487;2012-07-18;7;8;0.00;3;True;clear;28.66;62.00;7.00;679
488;2012-06-30;6;17;0.00;6;False;clear;33.36;32.00;9.00;362
489;2012-05-18;5;10;0.00;5;True;clear;20.20;46.00;9.00;255
490;2012-07-09;7;18;0.00;1;True;clear;27.72;48.00;9.00;872
491;2012-02-01;2;2;0.00;3;True;clear;12.68;44.00;19.00;7
492;2012-04-14;4;9;0.00;6;False;clear;11.74;54.00;9.00;265
493;2012-10-23;10;15;0.00;2;True;clear;23.96;41.00;15.00;346
494;2012-12-30;12;8;0.00;0;False;clear;3.28;52.00;31.00;33
495;2012-09-08;9;3;0.00;6;False;cloudy;23.02;89.00;15.00;43
496;2012-01-12;1;19;0.00;4;True;cloudy;11.74;71.00;11.00;330
497;2012-08-13;8;7;0.00;1;True;clear;23.02;65.00;9.00;436
498;2012-01-26;1;4;0.00;4;True;clear;5.16;75.00;0.00;3
499;2012-06-03;6;21;0.00;0;False;clear;21.14;43.00;11.00;246
500;2012-05-08;5;8;0.00;2;True;cloudy;17.38;73.00;20.00;641
501;2012-06-23;6;8;0.00;6;False;clear;23.96;69.00;15.00;167
502;2012-07-27;7;12;0.00;5;True;clear;31.48;49.00;24.00;299
503;2012-01-18;1;19;0.00;3;True;clear;2.34;37.00;26.00;256
504;2012-10-09;10;0;0.00;2;True;cloudy;9.86;82.00;15.00;31
505;2012-06-15;6;20;0.00;5;True;clear;23.96;44.00;13.00;385
506;2012-06-27;6;3;0.00;3;True;clear;19.26;46.00;6.00;8
507;2012-01-03;1;7;0.00;2;True;clear;-1.42;59.00;17.00;170
508;2012-09-09;9;12;0.00;0;False;clear;23.02;47.00;0.00;757
509;2012-03-11;3;14;0.00;0;False;clear;13.62;31.00;19.00;501
510;2012-06-19;6;21;0.00;2;True;clear;27.72;62.00;11.00;276
511;2012-04-19;4;5;0.00;4;True;clear;10.80;82.00;0.00;30
512;2012-05-12;5;19;0.00;6;False;cloudy;22.08;36.00;11.00;439
513;2012-11-26;11;6;0.00;1;True;clear;2.34;69.00;0.00;124
514;2012-10-03;10;10;0.00;3;True;clear;23.02;78.00;11.00;175
515;2012-11-22;11;13;1.00;4;False;clear;13.62;31.00;0.00;269
516;2012-10-28;10;2;0.00;0;False;cloudy;15.50;68.00;20.00;116
517;2012-08-09;8;21;0.00;4;True;cloudy;24.90;58.00;11.00;336
518;2012-06-28;6;10;0.00;4;True;clear;26.78;48.00;13.00;184
519;2012-06-07;6;21;0.00;4;True;clear;21.14;41.00;22.00;313
520;2012-12-13;12;7;0.00;4;True;clear;3.28;60.00;15.00;385
521;2012-05-12;5;6;0.00;6;False;clear;11.74;67.00;6.00;33
522;2012-10-08;10;16;1.00;1;False;light rain/snow;11.74;58.00;13.00;377
523;2012-11-05;11;22;0.00;1;True;clear;5.16;56.00;13.00;115
524;2012-01-10;1;15;0.00;2;True;clear;11.74;38.00;20.00;136
525;2012-06-24;6;21;0.00;0;False;clear;27.72;55.00;15.00;253
526;2012-02-05;2;1;0.00;0;False;cloudy;3.28;93.00;7.00;51
527;2012-01-30;1;19;0.00;1;True;clear;6.10;45.00;7.00;306
528;2012-11-02;11;14;0.00;5;True;cloudy;10.80;40.00;33.00;262
529;2012-09-26;9;4;0.00;3;True;clear;18.32;73.00;17.00;14
530;2012-07-22;7;3;0.00;0;False;cloudy;20.20;88.00;7.00;43
531;2012-06-06;6;14;0.00;3;True;clear;22.08;38.00;0.00;302
532;2012-07-21;7;16;0.00;6;False;light rain/snow;20.20;88.00;13.00;326
533;2012-10-02;10;13;0.00;2;True;cloudy;20.20;88.00;9.00;154
534;2012-08-28;8;23;0.00;2;True;clear;23.96;57.00;0.00;109
535;2012-06-08;6;2;0.00;5;True;clear;18.32;56.00;0.00;19
536;2012-05-12;5;20;0.00;6;False;clear;21.14;46.00;11.00;287
537;2012-07-28;7;2;0.00;6;False;clear;25.84;70.00;0.00;90
538;2012-05-22;5;2;0.00;2;True;cloudy;19.26;83.00;7.00;11
539;2012-04-03;4;20;0.00;2;True;clear;18.32;24.00;9.00;379
540;2012-04-06;4;2;0.00;5;True;clear;8.92;50.00;26.00;11
541;2012-04-16;4;6;1.00;1;False;clear;16.44;83.00;11.00;133
542;2012-07-26;7;9;0.00;4;True;cloudy;25.84;70.00;9.00;344
543;2012-08-01;8;12;0.00;3;True;clear;29.60;49.00;7.00;284
544;2012-04-28;4;23;0.00;6;False;cloudy;9.86;76.00;6.00;42
545;2012-01-22;1;16;0.00;0;False;cloudy;-0.48;80.00;13.00;155
546;2012-02-24;2;0;0.00;5;True;cloudy;12.68;58.00;6.00;46
547;2012-07-10;7;4;0.00;2;True;clear;23.96;79.00;9.00;4
548;2012-03-17;3;22;0.00;6;False;clear;17.38;68.00;0.00;211
549;2012-09-04;9;18;0.00;2;True;clear;27.72;75.00;15.00;839
550;2012-12-20;12;1;0.00;4;True;clear;7.04;66.00;0.00;20
551;2012-08-28;8;4;0.00;2;True;clear;23.02;83.00;9.00;8
552;2012-11-23;11;8;0.00;5;True;clear;3.28;87.00;6.00;94
553;2012-04-18;4;19;0.00;3;True;cloudy;11.74;77.00;9.00;368
554;2012-02-21;2;4;0.00;2;True;clear;2.34;64.00;0.00;2
555;2012-07-26;7;12;0.00;4;True;clear;31.48;56.00;17.00;279
556;2012-01-04;1;3;0.00;3;True;clear;-7.06;34.00;19.00;1
557;2012-08-20;8;8;0.00;1;True;cloudy;21.14;73.00;7.00;655
558;2012-12-28;12;23;0.00;5;True;cloudy;3.28;65.00;6.00;59
559;2012-05-13;5;8;0.00;0;False;clear;18.32;64.00;11.00;156
560;2012-11-10;11;12;0.00;6;False;clear;14.56;48.00;0.00;606
561;2012-01-17;1;10;0.00;2;True;light rain/snow;6.10;87.00;17.00;62
562;2012-01-27;1;5;0.00;5;True;cloudy;11.74;94.00;22.00;24
563;2012-08-04;8;17;0.00;6;False;clear;33.36;37.00;20.00;492
564;2012-05-14;5;21;0.00;1;True;cloudy;19.26;83.00;6.00;152
565;2012-12-23;12;0;0.00;0;False;clear;2.34;47.00;19.00;27
566;2012-09-23;9;14;0.00;0;False;clear;20.20;38.00;13.00;666
567;2012-11-11;11;11;0.00;0;False;clear;13.62;59.00;9.00;504
568;2012-02-26;2;22;0.00;0;False;clear;6.10;42.00;15.00;71
569;2012-08-07;8;23;0.00;2;True;clear;25.84;79.00;0.00;138
570;2012-11-19;11;22;0.00;1;True;clear;7.98;66.00;7.00;113
571;2012-03-19;3;8;0.00;1;True;clear;13.62;88.00;7.00;579
572;2012-11-21;11;7;0.00;3;True;clear;4.22;87.00;6.00;273
573;2012-02-07;2;12;0.00;2;True;clear;10.80;40.00;22.00;172
574;2012-01-29;1;19;0.00;0;False;clear;7.04;29.00;17.00;159
575;2012-07-08;7;14;0.00;0;False;clear;37.12;36.00;11.00;312
576;2012-02-21;2;7;0.00;2;True;clear;2.34;64.00;0.00;279
577;2012-01-28;1;22;0.00;6;False;clear;7.98;34.00;13.00;103
578;2012-07-09;7;6;0.00;1;True;light rain/snow;22.08;89.00;17.00;92
579;2012-06-28;6;21;0.00;4;True;clear;27.72;55.00;13.00;398
580;2012-08-07;8;12;0.00;2;True;cloudy;29.60;55.00;9.00;283
581;2012-05-01;5;14;0.00;2;True;cloudy;26.78;48.00;17.00;204
582;2012-05-22;5;9;0.00;2;True;cloudy;20.20;83.00;7.00;333
583;2012-03-08;3;5;0.00;4;True;clear;11.74;77.00;15.00;29
584;2012-04-24;4;17;0.00;2;True;clear;16.44;22.00;26.00;691
585;2012-01-07;1;14;0.00;6;False;clear;15.50;42.00;19.00;512
586;2012-02-10;2;22;0.00;5;True;cloudy;7.04;66.00;0.00;113
587;2012-05-30;5;4;0.00;3;True;cloudy;21.14;88.00;9.00;6
588;2012-01-21;1;17;0.00;6;False;cloudy;1.40;80.00;26.00;106
589;2012-01-05;1;15;0.00;4;True;clear;8.92;34.00;19.00;119
590;2012-01-03;1;8;0.00;2;True;clear;-0.48;55.00;19.00;354
591;2012-12-25;12;6;1.00;2;False;cloudy;2.34;93.00;9.00;7
592;2012-08-19;8;12;0.00;0;False;light rain/snow;22.08;73.00;0.00;298
593;2012-10-01;10;13;0.00;1;True;cloudy;20.20;43.00;11.00;305
594;2012-04-27;4;5;0.00;5;True;clear;11.74;44.00;24.00;19
595;2012-07-14;7;8;0.00;6;False;clear;21.14;78.00;19.00;151
596;2012-08-03;8;13;0.00;5;True;cloudy;32.42;47.00;19.00;345
597;2012-05-05;5;13;0.00;6;False;clear;26.78;55.00;9.00;524
598;2012-04-16;4;22;1.00;1;False;clear;23.96;51.00;17.00;214
599;2012-05-23;5;13;0.00;3;True;cloudy;23.02;74.00;11.00;270
600;2012-10-15;10;10;0.00;1;True;cloudy;20.20;73.00;26.00;168
601;2012-03-20;3;3;0.00;2;True;cloudy;17.38;88.00;0.00;3
602;2012-04-08;4;0;0.00;0;False;clear;12.68;24.00;15.00;85
603;2012-08-11;8;9;0.00;6;False;clear;23.96;79.00;13.00;271
604;2012-02-18;2;9;0.00;6;False;clear;2.34;80.00;7.00;138
605;2012-04-27;4;19;0.00;5;True;clear;15.50;27.00;26.00;441
606;2012-04-11;4;12;0.00;3;True;cloudy;8.92;46.00;26.00;182
607;2012-03-15;3;22;0.00;4;True;clear;16.44;68.00;9.00;169
608;2012-08-16;8;5;0.00;4;True;clear;20.20;78.00;11.00;37
609;2012-12-26;12;7;0.00;3;True;light rain/snow;1.40;86.00;22.00;26
610;2012-09-07;9;23;0.00;5;True;clear;23.02;89.00;17.00;248
611;2012-02-01;2;5;0.00;3;True;clear;10.80;50.00;11.00;18
612;2012-05-27;5;20;0.00;0;False;clear;26.78;55.00;11.00;392
613;2012-12-08;12;16;0.00;6;False;clear;11.74;82.00;11.00;507
614;2012-10-10;10;9;0.00;3;True;clear;17.38;60.00;19.00;366
615;2012-06-10;6;0;0.00;0;False;clear;23.02;69.00;7.00;158
616;2012-05-30;5;7;0.00;3;True;light rain/snow;20.20;78.00;13.00;483
617;2012-04-07;4;2;0.00;6;False;clear;8.92;29.00;24.00;36
618;2012-10-13;10;12;0.00;6;False;clear;12.68;35.00;0.00;573
619;2012-09-28;9;12;0.00;5;True;cloudy;24.90;54.00;17.00;380
620;2012-04-03;4;5;0.00;2;True;clear;7.04;66.00;6.00;27
621;2012-11-10;11;3;0.00;6;False;clear;6.10;81.00;0.00;20
622;2012-06-07;6;3;0.00;4;True;clear;15.50;77.00;7.00;5
623;2012-01-04;1;6;0.00;3;True;clear;-7.06;41.00;11.00;59
624;2012-08-04;8;18;0.00;6;False;clear;32.42;41.00;22.00;490
625;2012-11-11;11;16;0.00;0;False;clear;17.38;42.00;15.00;653
626;2012-08-19;8;19;0.00;0;False;cloudy;22.08;73.00;9.00;341
627;2012-08-04;8;14;0.00;6;False;clear;33.36;40.00;26.00;472
628;2012-09-17;9;20;0.00;1;True;cloudy;21.14;73.00;9.00;340
629;2012-07-04;7;15;1.00;3;False;clear;35.24;35.00;20.00;454
630;2012-12-17;12;0;0.00;1;True;cloudy;9.86;87.00;0.00;28
631;2012-11-13;11;2;0.00;2;True;light rain/snow;8.92;87.00;30.00;11
632;2012-04-25;4;2;0.00;3;True;clear;8.92;62.00;0.00;7
633;2012-12-21;12;23;0.00;5;True;clear;4.22;44.00;19.00;40
634;2012-06-08;6;16;0.00;5;True;clear;27.72;29.00;20.00;523
635;2012-02-17;2;4;0.00;5;True;cloudy;5.16;93.00;13.00;1
636;2012-12-11;12;18;0.00;2;True;clear;7.04;53.00;15.00;546
637;2012-08-13;8;16;0.00;1;True;clear;29.60;36.00;6.00;464
638;2012-10-02;10;12;0.00;2;True;cloudy;20.20;88.00;13.00;104
639;2012-11-14;11;4;0.00;3;True;clear;2.34;69.00;13.00;6
640;2012-05-10;5;23;0.00;4;True;clear;14.56;48.00;7.00;135
641;2012-03-21;3;22;0.00;3;True;clear;16.44;83.00;11.00;197
642;2012-01-25;1;7;0.00;3;True;clear;3.28;75.00;15.00;257
643;2012-12-28;12;19;0.00;5;True;cloudy;3.28;65.00;13.00;128
644;2012-09-25;9;9;0.00;2;True;clear;17.38;56.00;17.00;409
645;2012-02-26;2;19;0.00;0;False;clear;7.98;-15.00;11.00;143
646;2012-07-06;7;22;0.00;5;True;clear;29.60;55.00;13.00;288
647;2012-04-21;4;14;0.00;6;False;clear;24.90;45.00;19.00;609
648;2012-10-25;10;17;0.00;4;True;clear;20.20;69.00;11.00;886
649;2012-10-13;10;6;0.00;6;False;clear;6.10;61.00;13.00;28
650;2012-03-15;3;21;0.00;4;True;clear;17.38;68.00;19.00;243
651;2012-12-08;12;1;0.00;6;False;cloudy;8.92;93.00;9.00;100
652;2012-03-26;3;18;0.00;1;True;clear;12.68;26.00;30.00;684
653;2012-05-08;5;2;0.00;2;True;cloudy;16.44;63.00;20.00;16
654;2012-10-05;10;22;0.00;5;True;clear;20.20;73.00;19.00;264
655;2012-05-15;5;21;0.00;2;True;light rain/snow;22.08;73.00;19.00;109
656;2012-08-12;8;3;0.00;0;False;clear;21.14;73.00;6.00;48
657;2012-03-06;3;2;0.00;2;True;clear;1.40;44.00;15.00;4
658;2012-09-18;9;16;0.00;2;True;light rain/snow;20.20;88.00;20.00;141
659;2012-05-12;5;0;0.00;6;False;clear;16.44;42.00;11.00;136
660;2012-04-10;4;0;0.00;2;True;cloudy;12.68;47.00;19.00;26
661;2012-07-15;7;18;0.00;0;False;light rain/snow;25.84;79.00;24.00;312
662;2012-01-26;1;18;0.00;4;True;cloudy;11.74;71.00;0.00;406
663;2012-01-24;1;21;0.00;2;True;clear;8.92;71.00;0.00;172
664;2012-05-30;5;12;0.00;3;True;clear;24.90;54.00;0.00;253
665;2012-05-03;5;11;0.00;4;True;clear;17.38;77.00;0.00;201
666;2012-04-20;4;5;0.00;5;True;clear;11.74;94.00;0.00;25
667;2012-09-24;9;9;0.00;1;True;clear;16.44;52.00;13.00;328
668;2012-02-14;2;4;0.00;2;True;cloudy;4.22;65.00;7.00;2
669;2012-10-25;10;22;0.00;4;True;cloudy;17.38;83.00;6.00;207
670;2012-03-28;3;11;0.00;3;True;clear;15.50;42.00;26.00;222
671;2012-04-11;4;6;0.00;3;True;clear;5.16;56.00;7.00;106
672;2012-11-17;11;7;0.00;6;False;clear;3.28;70.00;13.00;78
673;2012-07-07;7;13;0.00;6;False;cloudy;37.12;31.00;17.00;360
674;2012-07-16;7;21;0.00;1;True;clear;27.72;66.00;9.00;328
675;2012-07-16;7;22;0.00;1;True;clear;27.72;62.00;6.00;284
676;2012-12-22;12;13;0.00;6;False;clear;7.04;36.00;30.00;158
677;2012-10-20;10;21;0.00;6;False;clear;13.62;47.00;15.00;296
678;2012-08-04;8;1;0.00;6;False;clear;25.84;84.00;13.00;122
679;2012-01-08;1;10;0.00;0;False;clear;7.98;49.00;11.00;208
680;2012-10-11;10;21;0.00;4;True;clear;11.74;62.00;9.00;260
681;2012-04-18;4;23;0.00;3;True;cloudy;11.74;77.00;0.00;70
682;2012-08-11;8;1;0.00;6;False;clear;23.02;74.00;15.00;116
683;2012-08-22;8;22;0.00;3;True;clear;22.08;73.00;0.00;281
684;2012-12-06;12;8;0.00;4;True;clear;2.34;51.00;20.00;659
685;2012-06-17;6;19;0.00;0;False;clear;22.08;53.00;11.00;390
686;2012-08-06;8;12;0.00;1;True;cloudy;28.66;55.00;6.00;285
687;2012-08-30;8;22;0.00;4;True;clear;24.90;70.00;0.00;291
688;2012-09-02;9;10;0.00;0;False;cloudy;25.84;79.00;0.00;388
689;2012-04-24;4;8;0.00;2;True;clear;7.98;61.00;17.00;611
690;2012-02-01;2;14;0.00;3;True;clear;21.14;33.00;15.00;192
691;2012-08-12;8;17;0.00;0;False;clear;29.60;33.00;0.00;505
692;2012-08-13;8;20;0.00;1;True;clear;26.78;62.00;15.00;432
693;2012-04-10;4;21;0.00;2;True;clear;12.68;30.00;30.00;206
694;2012-01-24;1;2;0.00;2;True;cloudy;7.04;93.00;15.00;8
695;2012-04-10;4;17;0.00;2;True;clear;18.32;21.00;35.00;744
696;2012-07-29;7;18;0.00;0;False;clear;29.60;41.00;20.00;419
697;2012-08-03;8;8;0.00;5;True;clear;25.84;70.00;9.00;668
698;2012-03-02;3;1;0.00;5;True;clear;7.98;49.00;15.00;20
699;2012-01-19;1;23;0.00;4;True;clear;4.22;48.00;22.00;56
700;2012-06-25;6;2;0.00;1;True;clear;24.90;70.00;15.00;14
701;2012-07-30;7;23;0.00;1;True;clear;24.90;74.00;13.00;150
702;2012-04-01;4;15;0.00;0;False;clear;15.50;55.00;17.00;573
703;2012-11-12;11;5;1.00;1;False;clear;9.86;87.00;0.00;24
704;2012-12-11;12;1;0.00;2;True;clear;11.74;71.00;30.00;8
705;2012-08-20;8;12;0.00;1;True;cloudy;23.02;61.00;7.00;282
706;2012-07-06;7;7;0.00;5;True;clear;28.66;46.00;9.00;353
707;2012-08-05;8;15;0.00;0;False;clear;34.30;37.00;35.00;450
708;2012-09-04;9;5;0.00;2;True;cloudy;23.02;89.00;0.00;38
709;2012-02-11;2;6;0.00;6;False;light rain/snow;2.34;93.00;9.00;9
710;2012-02-05;2;11;0.00;0;False;cloudy;4.22;70.00;13.00;182
711;2012-01-27;1;16;0.00;5;True;clear;12.68;51.00;37.00;267
712;2012-07-05;7;15;0.00;4;True;clear;35.24;33.00;24.00;254
713;2012-09-19;9;8;0.00;3;True;clear;16.44;59.00;15.00;797
714;2012-05-28;5;14;1.00;1;False;clear;29.60;63.00;19.00;465
715;2012-08-30;8;1;0.00;4;True;clear;22.08;65.00;0.00;23
716;2012-06-26;6;0;0.00;2;True;clear;21.14;33.00;22.00;37
717;2012-07-14;7;13;0.00;6;False;cloudy;27.72;62.00;6.00;591
